title,description,manufactured,reg_age,type_of_vehicle,category,transmission,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price
0.32876574993133545,1.4110028743743896,14.0,14.13,4,1,0,1285.0,118.0,1390.0,5,12590.0,16570,868.0,3632.0,66.0,24377.0,24377.0,13800.0
2.145015239715576,1.6054096221923828,9.0,9.07,6,3,0,1395.0,90.0,1595.0,3,15880.0,66590,740.0,18143.0,87500.0,22896.0,19055.0,27800.0
-0.8646367788314819,1.32302725315094,6.0,5.94,3,2,0,1324.0,127.0,1498.0,2,17400.0,34381,684.0,35563.0,99000.0,26720.0,29408.0,90500.0
2.8108367919921875,1.3853769302368164,6.0,5.63,0,3,0,2560.0,430.0,3982.0,2,93820.0,36667,3922.0,176153.0,50000.0,141995.0,227591.0,560000.0
-2.6502437591552734,1.6895503997802734,8.0,7.76,3,2,0,1079.0,85.0,1496.0,2,11930.0,50889,682.0,20428.0,100000.0,17576.0,12576.0,36500.0
0.652937114238739,1.2162470817565918,2.0,1.64,4,3,0,1450.0,470.0,5204.0,1,129480.0,110524,5834.0,472645.0,1100.0,268823.0,531411.0,1398000.0
1.4310835599899292,1.5895905494689941,5.0,4.7,0,2,0,1775.0,190.0,1991.0,1,28390.0,36000,1202.0,66264.0,49500.0,49350.0,61090.0,191800.0
1.7109297513961792,1.76068913936615,5.0,5.04,0,2,0,1785.0,155.0,1991.0,2,26430.0,36001,1202.0,68168.0,69788.0,52030.0,65654.0,171800.0
0.765110969543457,1.3487869501113892,3.0,3.09,0,3,0,2595.0,313.0,2002.5406298172209,1,32840.0,64700,4383.0,89731.0,54000.0,73238.0,58829.0,268800.0
0.08694423735141754,1.3598564863204956,13.0,12.27,4,3,0,1550.0,412.0,5204.0,4,35310.0,97176,7584.0,76756.0,59000.0,209057.0,209057.0,278888.0
0.4840521514415741,-7.969758033752441,8.0,8.6,0,3,0,1379.0,106.0,1997.0,2,12390.0,46970,1210.0,18927.0,58774.0,19906.0,19906.0,30998.0
0.5901538729667664,1.3761504888534546,2.0,1.88,0,2,0,1320.0,96.0,1199.0,1,15330.0,88503,508.0,92804.0,18353.0,22442.0,23419.0,142000.0
0.7003396153450012,1.1952399015426636,2.0,2.26,9,1,0,920.0,118.67483660130719,658.0,2,10770.0,44093,534.0,35117.0,35361.0,16743.0,838.0,85800.0
0.1325301080942154,1.1107392311096191,6.0,6.6,1,2,0,1280.0,85.0,999.0,1,15590.0,38830,392.0,31667.0,83541.0,24719.0,26607.0,71000.0
1.837602972984314,1.4025747776031494,8.0,7.3,0,2,0,1735.0,155.0,1991.0,2,30020.0,52000,1202.0,50457.0,120000.0,43588.0,53024.0,118888.0
-0.7275189161300659,1.2199299335479736,1.0,0.37,9,1,0,1220.0,118.67483660130719,1597.0,2,9060.0,63587,534.0,50870.0,66.0,15047.0,753.0,89999.0
-2.2776753902435303,2.181363105773926,12.0,12.56,6,2,0,1085.0,100.0,1586.0,3,11350.0,46482,957.0,34308.0,66.0,16170.0,16170.0,83800.0
-1.4780170917510986,1.231563687324524,15.0,14.34,3,2,1,1190.0,92.0,1595.0,4,12330.0,16438,1036.0,3405.0,242000.0,22580.0,22580.0,12800.0
-0.3229782283306122,0.9195538759231567,5.0,5.41,3,2,0,1230.0,96.0,1598.0,1,15200.0,26170,742.0,26171.0,62564.0,18787.0,18787.0,85000.0
0.8451416492462158,1.4719375371932983,12.0,11.73,4,2,0,1870.0,412.0,4395.0,6,22140.0,107652,5482.0,91165.0,126000.0,92720.0,92720.0,187500.0
-0.37031620740890503,1.6077344417572021,7.0,6.98,3,1,0,1295.0,95.0,1591.0,1,12980.0,41617,738.0,23700.0,66.0,15728.0,15728.0,49888.0
1.0072089433670044,1.351584792137146,8.0,8.26,5,1,1,2240.0,118.67483660130719,2998.0,2,17380.0,9372,534.0,1985.0,117000.0,32620.0,1631.0,36800.0
1.9808067083358765,0.45389050245285034,2.0,2.1,9,1,0,1760.0,118.67483660130719,2002.5406298172209,1,12540.0,53294,534.0,44154.0,66.0,36218.0,1811.0,103888.0
3.054717779159546,1.407620906829834,9.0,8.99,1,1,0,1655.0,135.0,1991.0,2,18720.0,59889,1202.0,40071.0,66.0,48634.0,60088.0,52000.0
-1.1738637685775757,-10.178918838500977,15.0,13.68,3,3,0,1220.0,92.0,1595.0,3,14060.0,19922,1036.0,6757.0,113000.0,23550.0,23550.0,23888.0
0.8639622926712036,1.4684512615203857,8.0,8.3,0,2,0,2070.0,175.0,1998.0,2,26140.0,56089,1210.0,51456.0,92000.0,56216.0,73189.0,88800.0
-2.421809434890747,-10.178918838500977,18.0,18.19,0,1,0,1815.0,118.0,2694.0,6,17180.0,46048,3042.0,8036.0,220000.0,29963.0,32960.0,29988.0
0.23324808478355408,1.7629930973052979,7.0,6.5,0,2,0,1140.0,81.0,1199.0,1,12960.0,38510,508.0,21007.0,74000.0,19302.0,9302.0,55000.0
1.422303557395935,1.4906004667282104,33.0,32.83,4,3,0,1541.5100743687306,118.67483660130719,3600.0,6,43860.0,58124,534.0,42407.0,94800.0,100808.0,151212.0,320000.0
0.9476186037063599,1.3669660091400146,13.0,12.51,1,2,0,1520.0,225.0,2979.0,4,17760.0,80583,3071.0,62170.0,66.0,55241.0,55241.0,137000.0
1.391613245010376,1.7435004711151123,8.0,7.34,2,3,0,1560.0,85.0,1598.0,2,16800.0,42801,1182.0,24825.0,81870.0,27739.0,20835.0,58800.0
-0.6030529737472534,1.721391201019287,9.0,9.52,2,2,0,1855.0,129.0,2356.0,2,19890.0,76612,1630.0,23293.0,160000.0,29635.0,33489.0,33800.0
-2.403402805328369,-10.178918838500977,14.0,13.72,4,4,0,1155.0,135.0,1598.0,6,11560.0,32190,1039.0,19737.0,120000.0,28558.0,28558.0,70888.0
-0.007250531110912561,1.6602245569229126,7.0,7.3,9,1,1,1700.0,118.67483660130719,1560.0,3,11410.0,12695,534.0,3683.0,169000.0,27586.0,1380.0,33100.0
-1.8646732568740845,-4.855379581451416,8.0,8.11,1,1,0,1475.0,133.0,2494.0,1,15100.0,57002,1792.0,32755.0,88000.0,29296.0,33015.0,50800.0
-2.105103015899658,1.702699065208435,5.0,4.87,3,2,0,1100.0,79.0,1496.0,1,13250.0,32889,682.0,29889.0,50182.0,15667.0,15667.0,80888.0
-0.7803483605384827,1.35304594039917,7.0,7.46,6,2,0,1295.0,97.0,1591.0,3,14100.0,52000,738.0,25485.0,124000.0,17140.0,17140.0,49800.0
-2.1867916584014893,1.519270420074463,10.0,10.1,4,2,0,1175.0,141.0,1998.0,6,16545.869290231905,68103,1210.0,15387.0,140000.0,32120.0,26968.0,28500.0
-1.5732358694076538,1.7102553844451904,5.0,5.55,1,3,0,1570.0,155.0,2487.0,2,18960.0,33689,1784.0,40750.0,58000.0,38098.0,35338.0,107800.0
-0.6524125337600708,0.9368628859519958,3.0,3.1,4,2,0,1580.0,456.0,3855.0,1,89550.0,68310,3724.0,403577.0,12500.0,277667.0,471801.0,888000.0
0.8037946820259094,1.583044409751892,5.0,3.45,0,3,0,1983.0,184.0,1997.0,1,26180.0,58089,1210.0,106412.0,50000.0,65473.0,89852.0,220800.0
-1.1421908140182495,1.5163217782974243,6.0,6.09,7,2,0,1190.0,101.0,1496.0,3,14400.0,31307,682.0,21764.0,78000.0,21867.0,12614.0,65800.0
-0.6094332337379456,-10.178918838500977,15.0,15.22,3,2,0,1251.0,92.0,1591.0,4,9950.0,26175,1107.0,12356.0,142000.0,14731.0,14731.0,46988.0
-1.3538618087768555,1.3640209436416626,18.0,18.33,3,2,1,1162.0,79.0,1584.0,6,11760.0,46454,1101.0,9482.0,66.0,11832.0,13016.0,24000.0
-1.49972403049469,-5.179605484008789,2.0,1.72,4,3,0,1510.0,375.0,3996.0,1,85780.0,109600,3944.0,370926.0,900.0,204731.0,390409.0,938800.0
-2.4031763076782227,1.8231425285339355,9.0,8.46,0,1,0,1190.0,96.0,1496.0,3,13840.0,47889,682.0,13959.0,66.0,18705.0,8705.0,30888.0
0.2055203765630722,1.1643381118774414,7.0,7.17,0,1,0,1945.0,132.0,1999.0,2,21600.0,51000,1812.0,50814.0,118000.0,43573.0,53003.0,95800.0
-1.2186726331710815,1.7114509344100952,16.0,15.88,3,2,0,1195.0,80.0,1598.0,5,10390.0,27571,1113.0,12418.0,66.0,16084.0,16084.0,46777.0
-2.0614938735961914,1.5025638341903687,6.0,5.22,2,2,0,2110.0,221.0,3456.0,2,33540.0,40001,3100.0,75442.0,129100.0,56128.0,73031.0,209800.0
1.170493245124817,1.704422950744629,6.0,6.02,0,1,0,1660.0,135.0,1998.0,2,24110.0,31301,1210.0,49856.0,91000.0,42657.0,51720.0,131000.0
-1.1822015047073364,1.1107392311096191,7.0,7.3,3,3,0,1284.0,86.0,1590.0,1,14520.0,42801,738.0,19469.0,65017.0,11107.0,11107.0,49000.0
1.4772170782089233,-7.611804962158203,19.0,18.56,4,3,0,1775.0,190.0,2996.0,5,14390.0,47450,3573.0,7878.0,158000.0,102195.0,112415.0,23888.0
-0.34870535135269165,1.0122790336608887,1.0,0.81,1,4,0,1785.0,182.0,1998.0,1,27650.0,106388,1210.0,145110.0,4000.0,70688.0,112720.0,318800.0
-2.4031763076782227,-3.9923882484436035,9.0,8.84,0,1,0,1190.0,96.0,1496.0,1,14670.0,56989,682.0,12867.0,89000.0,19087.0,9087.0,24800.0
2.4748716354370117,1.522040605545044,8.0,7.83,1,1,0,1465.0,135.0,1991.0,2,21970.0,51109,1202.0,40896.0,135000.0,42952.0,47133.0,77800.0
2.4808056354522705,2.076690673828125,9.0,8.8,1,2,0,1425.0,115.0,1595.0,3,19360.0,59889,740.0,29565.0,160680.0,35428.0,36600.0,48800.0
-0.2872690260410309,1.8563748598098755,6.0,5.31,1,2,0,1447.0,121.0,1490.0,4,11930.0,35906,680.0,39367.0,84000.0,27615.0,30661.0,74800.0
-0.5310479402542114,1.2665289640426636,2.0,2.44,0,1,0,1695.0,140.0,1984.0,1,21650.0,95889,1194.0,103097.0,33899.0,31343.0,35881.0,189988.0
1.1165093183517456,1.0683743953704834,7.0,6.52,2,2,0,1501.0,81.0,1461.0,2,13060.0,38000,534.0,24207.0,115000.0,23315.0,14641.0,57800.0
0.28735798597335815,1.4761477708816528,14.0,14.14,4,2,0,1155.0,135.0,1598.0,5,12650.0,33140,1039.0,20701.0,150000.0,28335.0,28335.0,79000.0
0.5665438771247864,1.5837819576263428,9.0,9.1,0,1,0,975.0,60.0,1199.0,6,12880.0,57089,508.0,9569.0,66.0,18286.0,5000.0,17888.0
1.3560301065444946,1.096362829208374,10.0,10.05,9,1,1,1400.0,118.67483660130719,1461.0,2,16545.869290231905,49901,534.0,848.0,66.0,19003.0,951.0,3800.0
0.5774798393249512,1.7268810272216797,4.0,3.61,0,2,0,1594.0,130.0,1591.0,1,16460.0,47001,738.0,47442.0,66.0,21280.0,21792.0,119800.0
-0.9756053686141968,1.436813235282898,16.0,16.16,3,2,0,1130.0,81.0,1496.0,2,9460.0,32339,1023.0,13157.0,95000.0,12084.0,4585.0,38500.0
-2.3577678203582764,1.8052241802215576,14.0,13.8,4,1,0,1880.0,298.0,4244.0,4,24430.0,34935,6065.0,21995.0,170000.0,99647.0,99647.0,153800.0
2.0988941192626953,2.153386354446411,13.0,13.51,4,4,0,1430.0,150.0,2497.0,5,14380.0,47316,2514.0,32499.0,100000.0,44689.0,44689.0,98800.0
-0.5241937041282654,1.6158617734909058,5.0,3.97,0,2,0,2415.0,324.0,2894.0,1,43810.0,41001,2262.0,164715.0,49485.0,118359.0,185047.0,369888.0
2.1383795738220215,1.4909790754318237,2.0,1.42,1,3,0,1610.0,137.0,1998.0,1,24060.0,125000,1210.0,143128.0,7926.0,51745.0,70316.0,248800.0
-2.3030152320861816,1.6342792510986328,8.0,7.69,2,2,0,1650.0,103.0,1362.0,4,11840.0,48209,604.0,21832.0,99000.0,16046.0,16046.0,38000.0
-2.4031763076782227,1.7824898958206177,9.0,8.56,0,2,0,1190.0,96.0,1496.0,2,14060.0,46009,682.0,14079.0,120000.0,20272.0,10381.0,30800.0
1.9287652969360352,-0.04560845345258713,8.0,7.77,0,2,0,1430.0,100.0,1499.0,2,16570.0,52807,684.0,31115.0,183200.0,30895.0,30253.0,55800.0
0.18888266384601593,1.510878086090088,16.0,15.74,2,1,0,1680.0,132.0,2354.0,5,14840.0,31335,2442.0,83504.0,66.0,37136.0,37136.0,68800.0
1.378644585609436,0.8106080293655396,3.0,3.22,0,1,0,1695.0,140.0,1969.0,1,20760.0,56001,1176.0,63378.0,80600.0,28316.0,31643.0,162800.0
0.900824248790741,-10.178918838500977,4.0,4.65,0,2,0,1425.0,96.0,1597.0,2,11660.0,32699,1182.0,33618.0,66.0,19824.0,19824.0,76800.0
-0.8223951458930969,1.1107392311096191,5.0,5.06,6,2,0,1240.0,95.0,1353.0,1,15090.0,32725,600.0,30508.0,79645.0,18143.0,18143.0,87000.0
-3.4637749195098877,0.7183359861373901,3.0,3.07,9,1,0,1780.0,118.67483660130719,2982.0,1,14090.0,42589,534.0,31142.0,100000.0,29353.0,1468.0,103000.0
1.5076929330825806,1.0542253255844116,13.0,12.51,4,2,0,1460.0,115.0,1995.0,4,11800.0,44431,1570.0,25539.0,62600.0,33715.0,33715.0,33900.0
-1.1738637685775757,1.3868005275726318,6.0,6.6,3,2,0,1249.0,92.0,1597.0,2,15940.0,38200,742.0,26949.0,98000.0,19724.0,19724.0,68800.0
1.544909119606018,1.8373408317565918,6.0,5.51,0,1,0,2180.0,245.0,2996.0,1,35280.0,39401,2382.0,90538.0,75381.0,72170.0,101906.0,222888.0
-1.0234644412994385,1.4953067302703857,8.0,7.54,6,2,0,1327.0,92.0,999.0,1,12420.0,51765,392.0,23311.0,96621.0,19340.0,14340.0,42500.0
1.1889973878860474,1.216570258140564,6.0,6.01,2,3,0,1288.0,110.0,1395.0,1,16710.0,31302,624.0,32215.0,63600.0,25171.0,27240.0,83800.0
-1.8308967351913452,1.7527438402175903,16.0,15.85,1,1,0,1530.0,108.0,1998.0,1,10840.0,31553,1815.0,13624.0,180000.0,25403.0,25403.0,46800.0
0.004918397404253483,1.4297269582748413,8.0,6.84,0,2,0,2183.0,225.0,2993.0,4,35740.0,54334,3376.0,102565.0,53000.0,86985.0,128573.0,190800.0
-2.1218442916870117,1.1107392311096191,6.0,5.61,0,2,0,1480.0,110.0,1998.0,1,17080.0,33989,1210.0,29758.0,97573.0,19723.0,19723.0,90000.0
-1.6025887727737427,2.191535472869873,2.0,2.22,0,3,0,1110.0,88.0,1490.0,1,13890.0,68699,680.0,58634.0,16000.0,17384.0,5000.0,113500.0
1.9111485481262207,1.552902102470398,4.0,4.07,0,1,0,1730.0,145.0,1991.0,1,23960.0,35001,1202.0,61937.0,69000.0,44190.0,53866.0,174388.0
1.9812517166137695,-6.241721153259277,2.0,2.17,9,2,0,1500.0,118.67483660130719,2002.5406298172209,1,11660.0,45003,534.0,36964.0,18.0,27243.0,1363.0,95800.0
1.132379174232483,1.420436978340149,7.0,7.1,0,2,0,2298.0,190.0,2993.0,2,27630.0,48001,3376.0,88953.0,164316.0,78118.0,112613.0,147000.0
0.7704578638076782,1.5938395261764526,9.0,7.44,3,2,0,1417.0,90.0,1390.0,3,14570.0,51106,620.0,28322.0,100000.0,21562.0,22187.0,53888.0
-0.3271887004375458,-10.178918838500977,14.0,14.18,6,2,0,1335.0,118.0,1798.0,6,14460.0,32914,1366.0,19694.0,66.0,30560.0,30560.0,86500.0
2.4808056354522705,1.7100495100021362,9.0,9.12,1,2,0,1425.0,115.0,1595.0,3,20300.0,58109,740.0,27409.0,106000.0,35392.0,36549.0,43800.0
0.7807443737983704,1.4308083057403564,7.0,6.95,2,2,0,1480.0,75.0,1499.0,2,16540.0,47112,684.0,38319.0,106251.0,30858.0,35202.0,71800.0
0.1325301080942154,1.9217935800552368,6.0,6.37,1,2,0,1280.0,85.0,999.0,2,15560.0,36426,392.0,33247.0,70000.0,24711.0,26596.0,75800.0
-0.18300913274288177,0.8556970953941345,15.0,15.18,4,1,0,1415.0,200.0,1984.0,5,20390.0,39563,1791.0,18784.0,66.0,53564.0,53564.0,96800.0
-1.633861780166626,-10.178918838500977,8.0,7.84,2,3,0,1535.0,111.0,1998.0,1,13330.0,51109,1210.0,23654.0,71000.0,19610.0,19610.0,40800.0
-0.5310633778572083,-10.178918838500977,7.0,7.52,6,2,0,1139.0,66.0,1197.0,2,11540.0,52000,508.0,19026.0,122000.0,17610.0,7610.0,35888.0
0.35556867718696594,-10.178918838500977,7.0,6.84,3,2,0,1438.0,115.0,1995.0,2,14020.0,48011,1208.0,26352.0,112500.0,14416.0,14416.0,56800.0
-0.29544246196746826,1.6464512348175049,8.0,8.55,0,1,0,1626.0,106.0,1997.0,1,16960.0,47604,1210.0,21644.0,88000.0,22509.0,23513.0,42800.0
3.0871052742004395,1.7336786985397339,3.0,3.13,1,2,0,1410.0,96.0,1332.0,2,26690.0,45189,586.0,60204.0,37900.0,32760.0,37864.0,206800.0
0.18421776592731476,1.6110092401504517,13.0,13.43,1,2,0,1730.0,150.0,2773.0,4,14650.0,47316,2756.0,32551.0,174000.0,62923.0,62923.0,100800.0
-1.1219408512115479,1.5378307104110718,5.0,5.04,0,2,0,1867.0,183.0,1997.0,1,22250.0,41361,1210.0,51470.0,31068.0,34023.0,39633.0,136800.0
-1.4439502954483032,-10.178918838500977,3.0,2.35,6,3,0,1070.0,72.0,1317.0,1,12370.0,74989,578.0,63412.0,12133.0,16031.0,5000.0,100888.0
-1.1911487579345703,1.569865107536316,12.0,12.49,0,2,0,2105.0,220.0,3598.0,2,17910.0,88862,4319.0,68485.0,208000.0,88359.0,88359.0,138000.0
-2.036428213119507,-3.9923882484436035,10.0,10.35,8,1,0,1740.0,118.67483660130719,2982.0,2,16545.869290231905,53891,534.0,148.0,185000.0,27502.0,1376.0,13000.0
0.4176974296569824,1.616644024848938,12.0,12.54,4,3,0,2495.0,423.0,5998.0,6,43460.0,83464,9196.0,65102.0,51800.0,216456.0,216456.0,339000.0
0.507223904132843,0.7719675898551941,9.0,9.17,6,1,0,1295.0,85.0,1560.0,2,10950.0,57498,1144.0,10296.0,66.0,21391.0,6948.0,15800.0
-1.1211955547332764,1.606535792350769,3.0,2.97,7,1,0,1130.0,95.0,1496.0,2,13750.0,48000,682.0,39336.0,40000.0,19232.0,5000.0,104500.0
-1.8346531391143799,1.062267780303955,8.0,8.28,8,1,0,1800.0,118.67483660130719,2982.0,2,16545.869290231905,41968,534.0,83504.0,66.0,35621.0,1782.0,39800.0
0.27913200855255127,1.3663127422332764,13.0,13.63,6,3,0,1241.0,90.0,1390.0,3,9410.0,41397,868.0,27628.0,125000.0,22644.0,22644.0,62800.0
0.25232794880867004,1.5934349298477173,3.0,2.31,0,2,0,1330.0,95.0,1198.0,1,14920.0,78001,772.0,70614.0,53555.0,24271.0,10980.0,124800.0
2.4288599491119385,1.807632327079773,3.0,2.26,1,2,0,1550.0,140.0,1496.0,1,22470.0,110003,682.0,124853.0,40000.0,41154.0,49616.0,203800.0
1.0999380350112915,-10.178918838500977,7.0,6.6,1,1,0,1720.0,190.0,1998.0,1,26550.0,37010,1210.0,88630.0,70000.0,79348.0,114827.0,157777.0
-0.15480877459049225,1.8141311407089233,7.0,6.49,0,1,0,1203.0,81.0,1199.0,2,12490.0,36810,508.0,27477.0,110000.0,20150.0,20210.0,58800.0
-1.584875464439392,-10.178918838500977,5.0,5.51,6,3,0,1067.0,85.0,1496.0,1,12660.0,33199,682.0,25627.0,31000.0,14248.0,14248.0,66800.0
2.0511934757232666,1.1572186946868896,9.0,8.62,5,1,1,17760.0,118.67483660130719,10837.0,3,77090.0,48890,534.0,8613.0,66.0,91372.0,4569.0,135800.0
-0.2883870005607605,1.5283981561660767,5.0,5.19,3,3,0,1397.0,88.0,1496.0,1,16120.0,32725,682.0,30699.0,70400.0,25922.0,18291.0,92800.0
-0.5310633778572083,-10.178918838500977,7.0,7.09,6,2,0,1139.0,66.0,1197.0,3,11620.0,42902,508.0,19050.0,103500.0,17608.0,7608.0,42000.0
-0.3223588764667511,1.2182222604751587,4.0,4.11,4,1,0,1800.0,260.0,2995.0,3,30800.0,35001,2380.0,85903.0,40000.0,62928.0,85271.0,235800.0
0.3337929844856262,2.015979051589966,3.0,2.71,0,2,0,1423.0,96.0,1199.0,1,14980.0,57898,508.0,50058.0,66.0,22754.0,8856.0,116777.0
2.0250823497772217,1.3320444822311401,7.0,7.1,1,2,0,1530.0,135.0,1998.0,1,23610.0,49189,1210.0,54423.0,94000.0,47763.0,58869.0,107000.0
0.29500114917755127,-10.178918838500977,7.0,6.86,0,1,0,1594.0,130.0,1591.0,3,15870.0,57414,738.0,30466.0,150000.0,16524.0,16524.0,62800.0
3.1013340950012207,1.377229928970337,8.0,7.82,1,1,0,1940.0,200.0,2996.0,4,28580.0,46229,2382.0,92161.0,155000.0,89948.0,133907.0,140000.0
0.7687367796897888,1.6075828075408936,9.0,8.84,0,1,0,1285.0,85.0,1197.0,2,14990.0,54301,508.0,15761.0,110200.0,18454.0,13454.0,29800.0
-0.1883949637413025,2.0656871795654297,8.0,8.05,3,2,0,1321.0,88.0,1496.0,3,12780.0,50000,682.0,18936.0,168339.0,17200.0,12200.0,35800.0
-0.9025748372077942,1.5162272453308105,14.0,13.68,4,2,0,1980.0,323.0,4691.0,3,25480.0,31553,7042.0,14350.0,47680.0,124836.0,124836.0,115888.0
-2.6502437591552734,1.3575024604797363,8.0,8.51,3,3,0,1079.0,85.0,1496.0,1,13540.0,46009,682.0,13343.0,68500.0,14363.0,9363.0,28800.0
2.660240888595581,0.8769302368164062,5.0,4.87,4,2,0,1435.0,115.0,1595.0,2,29690.0,39700,740.0,75978.0,46000.0,55617.0,72111.0,199800.0
1.170493245124817,1.1107392311096191,6.0,6.04,0,2,0,1660.0,135.0,1998.0,1,25370.0,31302,1210.0,49548.0,71950.0,42657.0,51720.0,134000.0
0.8451416492462158,2.0799009799957275,12.0,12.19,4,2,0,1870.0,412.0,4395.0,5,21520.0,60586,5482.0,44734.0,66.0,95127.0,95127.0,158860.0
-2.665208578109741,-10.178918838500977,16.0,15.48,6,3,0,1060.0,74.0,1490.0,4,9970.0,26175,1020.0,12550.0,145000.0,12622.0,8218.0,47800.0
3.101358413696289,1.5155582427978516,7.0,6.79,4,3,0,1685.0,180.0,1991.0,3,28650.0,45289,1202.0,78827.0,60000.0,69047.0,96285.0,150888.0
-0.7621843814849854,1.3226494789123535,6.0,6.65,3,2,0,1345.0,93.0,1591.0,1,12800.0,40000,738.0,21165.0,133200.0,10087.0,10087.0,51800.0
2.4654123783111572,1.665666937828064,14.0,14.05,1,2,0,1495.0,115.0,1796.0,6,13810.0,34935,1364.0,21708.0,66.0,38917.0,38917.0,85800.0
0.5467516779899597,-7.292208194732666,5.0,4.79,6,2,0,1380.0,80.0,1499.0,3,13940.0,35320,684.0,45306.0,63000.0,30044.0,34062.0,95000.0
-1.4058852195739746,1.7071428298950195,7.0,7.13,2,2,0,1380.0,73.0,1496.0,2,17630.0,36001,682.0,14948.0,80000.0,24206.0,5000.0,59800.0
1.5593128204345703,1.6489920616149902,9.0,9.01,6,2,0,1350.0,85.0,1496.0,3,14750.0,57301,1082.0,13418.0,85000.0,24802.0,11723.0,23800.0
-1.0188472270965576,0.9395066499710083,8.0,7.44,1,2,0,1850.0,243.0,2979.0,2,28250.0,54616,2362.0,91316.0,58000.0,85294.0,125530.0,145800.0
-1.1738637685775757,1.650045394897461,5.0,5.03,3,2,0,1237.0,92.0,1597.0,2,15820.0,34001,742.0,33278.0,46872.0,20072.0,20101.0,94800.0
-0.8641313910484314,1.6025712490081787,5.0,3.26,3,2,0,1287.0,93.0,1591.0,1,13720.0,47010,738.0,43946.0,51380.0,14461.0,14461.0,103800.0
2.5014164447784424,-10.178918838500977,5.0,4.3,1,2,0,1505.0,95.0,1497.0,1,19070.0,32699,684.0,48659.0,48800.0,33371.0,38720.0,133800.0
-2.3383193016052246,1.7274603843688965,2.0,0.42,0,4,0,1525.0,87.0,1496.0,1,14990.0,85001,682.0,99184.0,15.0,19376.0,19376.0,158988.0
-2.4789822101593018,2.2788097858428955,3.0,2.86,0,3,0,1250.0,87.0,1496.0,1,15820.0,57010,682.0,49464.0,66168.0,23850.0,10390.0,120800.0
2.0988941192626953,1.3624656200408936,15.0,14.59,4,1,0,1430.0,150.0,2497.0,6,14460.0,35416,2694.0,20522.0,150000.0,50064.0,50064.0,83800.0
3.3077850341796875,0.8743936419487,9.0,9.09,1,2,0,1680.0,155.0,1991.0,2,17830.0,61001,1202.0,37997.0,199000.0,46510.0,57114.0,47800.0
0.8563247919082642,1.7041867971420288,4.0,4.59,1,2,0,1375.0,103.0,1499.0,1,17870.0,33301,684.0,50298.0,65496.0,35966.0,42353.0,121888.0
3.170227527618408,1.3265290260314941,5.0,5.2,0,2,0,1435.0,90.0,1595.0,2,19360.0,32725,740.0,40062.0,42000.0,27705.0,30787.0,115800.0
2.8849844932556152,1.6536316871643066,5.0,4.68,1,1,0,1420.0,120.0,1332.0,2,22510.0,36000,586.0,53642.0,68000.0,37527.0,44538.0,148800.0
1.5705240964889526,1.5130280256271362,2.0,2.23,0,2,0,1790.0,179.0,2487.0,1,25790.0,107800,1784.0,127591.0,46000.0,54563.0,55214.0,233800.0
0.6801021695137024,1.506589651107788,8.0,6.84,1,2,0,1804.0,177.0,1999.0,2,20610.0,47002,1212.0,84681.0,105500.0,74064.0,105316.0,123800.0
1.3239792585372925,1.1346800327301025,11.0,11.43,1,2,0,1405.0,100.0,1598.0,4,14420.0,46191,816.0,36523.0,120000.0,34499.0,30299.0,57000.0
0.09508288651704788,1.5288560390472412,4.0,4.03,0,2,0,1563.0,119.0,1490.0,2,16730.0,37705,680.0,38304.0,45000.0,19131.0,19131.0,115888.0
0.652937114238739,1.5060003995895386,2.0,1.65,4,3,0,1450.0,470.0,5204.0,1,135370.0,110000,5834.0,496975.0,18.0,270223.0,534491.0,1450000.0
1.31571364402771,0.6545443534851074,7.0,6.92,0,1,0,1735.0,135.0,1997.0,1,23900.0,57390,1210.0,55105.0,111208.0,44446.0,54225.0,109800.0
2.4685323238372803,1.5798254013061523,1.0,0.69,0,4,0,2145.0,300.0,2002.5406298172209,1,22040.0,106388,4180.0,127672.0,3500.0,53016.0,32731.0,229999.0
-1.361179232597351,-10.178918838500977,17.0,17.02,2,1,0,1745.0,120.0,2488.0,2,13110.0,50451,2679.0,16089.0,66.0,25586.0,28145.0,41800.0
-0.15480877459049225,1.571166753768921,7.0,6.56,0,1,0,1203.0,81.0,1199.0,1,12470.0,36810,508.0,27294.0,91000.0,20236.0,20331.0,57888.0
2.075194835662842,1.716235876083374,3.0,2.59,1,3,0,1994.0,170.0,2002.5406298172209,1,21650.0,94889,1912.0,74828.0,22000.0,39450.0,2230.0,168000.0
-0.49905791878700256,-7.450591087341309,6.0,6.38,0,2,0,1440.0,90.0,1797.0,1,16060.0,36000,974.0,20486.0,85178.0,27023.0,9833.0,67800.0
0.15666379034519196,2.0728275775909424,8.0,7.78,3,2,0,1310.0,88.0,1496.0,3,13290.0,50951,682.0,19692.0,97023.0,15764.0,10764.0,39888.0
-0.29544246196746826,1.1665208339691162,8.0,8.05,0,2,0,1626.0,106.0,1997.0,1,16590.0,53001,1210.0,27024.0,105100.0,23227.0,24518.0,50800.0
-1.8015276193618774,1.620829463005066,17.0,16.79,2,1,0,1780.0,125.0,2362.0,3,14140.0,52271,2457.0,18775.0,66.0,29438.0,26823.0,50800.0
-3.6523759365081787,1.7757498025894165,7.0,6.58,0,2,0,1845.0,185.0,1984.0,3,30010.0,39000,1194.0,69593.0,108369.0,62653.0,84776.0,153888.0
